,comment,comment_id,author_url,author_name,reply_count,like_count,date,vidid,total_reply_counts,vid_title,just_date
547,this is cool... but I stick with the original 4 ever,UgyS51UkosISAN3dNCV4AaABAg,http://www.youtube.com/channel/UC7ArvEqykoCxLMpynwynKbw,@GaztiChutum,0,0,2020-12-11 01:00:23+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-12-11
548,How do you playfull throw diamonds to each other? Those things will fucking crack your skull,Ugwef6kzJAWZj4J7Gb54AaABAg,http://www.youtube.com/channel/UCFzZrO0ZbmcUHthoFsL_nEQ,@Sameeer_Saker,0,2,2020-12-10 03:21:49+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-12-10
549,its a shame etika wont experience this smooth opening as well,UgxbJsuStioLgXXPJ_V4AaABAg,http://www.youtube.com/channel/UC1s4ktvDdOtG3WaxU-xN7sQ,@Stormtroopertijmen,0,0,2020-12-09 23:21:02+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-12-09
550,The fact that Kasumi is a dating option makes immeasurably uncomfortable,UgzJr7sXmURu_qZxBDJ4AaABAg,http://www.youtube.com/channel/UCfsMum3DlOyMnByJK-o36iw,@whereamihelpme6937,0,0,2020-12-09 04:09:22+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-12-09
551,All the homies look so happy while smashing buildings to pieces with huge baseball bats.,UgzOUlumbrDJUy6qs8h4AaABAg,http://www.youtube.com/channel/UCNEqMo8t47jknpwUujmhDMw,@goose5200,0,3,2020-12-07 15:36:16+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-12-07
552,Goldens better,Ugy5ykRmDLc_6OyVTBd4AaABAg,http://www.youtube.com/channel/UCa5pNMY8LRBuCR_wwb661vA,@elhomiederp6552,0,0,2020-12-07 09:05:46+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-12-07
553,Can someone tell me how to beat okumura? I’ve been stuck on him for 2 weeks. I know the weaknesses and do baton pass but I die every time,UgzFT9rWhZvwwq1GRS94AaABAg,http://www.youtube.com/channel/UCleYjDlZueOf2SQ3wT35vLg,@patrickkaranjeet5063,2,0,2020-12-07 08:47:43+00:00,vWWy7V9rCrA,2,Persona 5 Royal - Official Opening Cinematic Trailer,2020-12-07
554,they made colors flying high copyright free into a real thing,UgxcvMsyLwofVW52gSZ4AaABAg,http://www.youtube.com/channel/UC2TXAKgt_fHfsO3KdH3cEiQ,@Breakzonmyspace,0,0,2020-12-05 10:46:36+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-12-05
555,If anyone ever sees this and you know the name of this song pls tell me :),UgwGwOU76ZjirVgWi0t4AaABAg,http://www.youtube.com/channel/UCh4KPVEV2ylmeA5erUF8GDQ,@madgab101,0,0,2020-12-05 04:36:51+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-12-05
556,"Spoilers!























Kasumi's screentime part is foreshadowing the accident that happened :)",UgyVORYUA1OfHsUT9-h4AaABAg,http://www.youtube.com/channel/UCm6fjbxrntnZlBmylW6kmlA,@Vi-wj3zo,0,0,2020-12-04 22:08:46+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-12-04
557,Is Makoto wearing Joker’s jacket?,UgxyzGVfIsMzMEf3YC94AaABAg,http://www.youtube.com/channel/UClFd2dA77eD6IezlKcjYzSg,@msjay3489,0,0,2020-12-04 18:12:12+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-12-04
558,If only Kasumi got this much screen time in the actual game,UgybZG9qMRk9r00tcxd4AaABAg,http://www.youtube.com/channel/UCAd5NIlMCNYEOa5NIoVpPlQ,@Gameboynitro,1,3,2020-12-04 05:57:25+00:00,vWWy7V9rCrA,1,Persona 5 Royal - Official Opening Cinematic Trailer,2020-12-04
559,Who agrees royal should've just been an update to the persona 5 rather than a game,UgxK_oV19k9Z12-HZxV4AaABAg,http://www.youtube.com/channel/UCw1vgU77jneRXy72HoROSOQ,@TaroMikami,3,3,2020-12-03 15:50:11+00:00,vWWy7V9rCrA,3,Persona 5 Royal - Official Opening Cinematic Trailer,2020-12-03
560,"0:38 Hmm yes, this ability wouldn't have been useful to have been found in the 3rd palace, not at all, thank you character I will not mention because that would be a spoiler",Ugzg9FbAk4LDRp6Lg5N4AaABAg,http://www.youtube.com/channel/UCb9-oByH_Zc1kG8JnrjwhtQ,@SansDeltarune,0,0,2020-12-03 05:18:31+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-12-03
561,fortnitelive,UgyoC1WBQ-iNA5rAjsd4AaABAg,http://www.youtube.com/channel/UCEsL4WzJWek6Dkve9gH0ttQ,@arieldiaz9460,0,0,2020-12-03 02:45:16+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-12-03
562,glee,Ugz9I9oAd7VEQeKOV0p4AaABAg,http://www.youtube.com/channel/UCX57OldWBxFm5MaaTLSaXtQ,@user-wi4mq8qq2j,0,0,2020-12-02 02:14:01+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-12-02
563,"You found out Akechi is the true culprit.
Your bond with him has strengthened",UgzY0Y0mNUoGH5lRNN54AaABAg,http://www.youtube.com/channel/UC306vevmZlCsrO22gK3HkVQ,@mladshiyteodor,0,0,2020-11-30 21:56:14+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-11-30
564,The original opening short is much better tbh.,UgxFlhvxqrHTnz_OplR4AaABAg,http://www.youtube.com/channel/UCIdAXOd0YhDPWmdD8xfe-2Q,@RATsnak3,0,2,2020-11-28 14:19:41+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-11-28
565,0:08,Ugx9t0cJCroT9fmQ2Lt4AaABAg,http://www.youtube.com/channel/UCw1vgU77jneRXy72HoROSOQ,@TaroMikami,0,0,2020-11-28 05:15:25+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-11-28
566,"Lyrics:
Your plot, your alibi
Can you hide behind, claiming might is right?
Raise your fist to the sky
We're below your foot
Coming in
Fly, colors fly
Tell us who to love and who to hate
And by the by
With the memories of a morose thief
Staying true, to your own convictions
See this, it is harder to
To escape!
So choose a color to live by
You contemplate your virtue
Give it all
Be the best, 'cause I've been less with you
You can roam the world with colors flying high!
You know that if you stay true
Green or blue, red or white
You can't lose, with your colors flying high!",UgznumTN_8yjog8u-Yd4AaABAg,http://www.youtube.com/channel/UCwQ7c5wXNiGRBZTjdfgJw0Q,@ChairosRandomGaming,0,4,2020-11-28 01:28:38+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-11-28
567,We need a PC port for yesterday :(,UgyObp3yrz-J2ejMfXt4AaABAg,http://www.youtube.com/channel/UC-nTCFbERgHHTVjc7f3dheg,@Xenoblader23,0,0,2020-11-27 10:44:30+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-11-27
568,"0:55
Suddenly, Airpods noise cancelling commercial",UgwiUoDgHh6nb1uiDmt4AaABAg,http://www.youtube.com/channel/UClKkdKC6LBMGkzF03C3f_Ew,@user-py6ki5fs9c,0,0,2020-11-24 06:56:59+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-11-24
569,"0:08
1:18
Are my reasons for watching this opening",UgxKkOf6zi3xLMKiZo94AaABAg,http://www.youtube.com/channel/UCATXcjsYIGc6KFYSwiHIvKA,@soulstriker773,2,13,2020-11-22 02:58:55+00:00,vWWy7V9rCrA,2,Persona 5 Royal - Official Opening Cinematic Trailer,2020-11-22
570,Joker x Akechi,UgxN2Tf1EcPkWBF7l-N4AaABAg,http://www.youtube.com/channel/UCATXcjsYIGc6KFYSwiHIvKA,@soulstriker773,0,0,2020-11-21 06:34:42+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-11-21
571,0:58 When you hit a banana peel in mario kart,UgyI-70c2Q317djx3Ct4AaABAg,http://www.youtube.com/channel/UCb9-oByH_Zc1kG8JnrjwhtQ,@SansDeltarune,4,546,2020-11-18 05:07:50+00:00,vWWy7V9rCrA,4,Persona 5 Royal - Official Opening Cinematic Trailer,2020-11-18
572,This game was so damn perfect,UgzBY7Q8YbPPmpBWe7p4AaABAg,http://www.youtube.com/channel/UCrZ9cS67JKrjpTwrnjSPcNg,@Fumparump,1,51,2020-11-15 20:44:00+00:00,vWWy7V9rCrA,1,Persona 5 Royal - Official Opening Cinematic Trailer,2020-11-15
573,"1:19

Joker: :D
Akechi: **FOOKIN' DED**",UgysHNk75m2McvGUdGJ4AaABAg,http://www.youtube.com/channel/UC6cTE-ugsEUXZGrdR-BqBFw,@mqfii8992,0,18,2020-11-12 20:14:15+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-11-12
574,"Your plot, your alibi
Can you hide behind, claiming might is right?
Raise your fist to the sky
We're below your foot
Coming in
Fly, colors fly
Tell us who to love and who to hate
And by the by
With the memories of a morose thief
Staying true, to your own convictions
See this, it is harder to
To escape!
So choose a color to live by
You contemplate your virtue
Give it all
Be the best, 'cause I've been less with you
You can roam the world with colors flying high!
You know that if you stay true
Green or blue, red or white
You can't lose, with your colors flying high!",Ugx1KyjD-A3DwOaSfMB4AaABAg,http://www.youtube.com/channel/UCRKIDbMHLGsySVmXozKn8XA,@Irraptured,0,5,2020-11-12 16:04:14+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-11-12
575,"THE BEST PARTS OF THIS OPENING 
1: I love how all the phantom thieves just deside to destroy the city and when they hit them diamonds came out
2: kasumi danceing is a
 amazing 
3: I like when ann and the person that does not get any screen time (haru or Baru) Make morgana out of diamonds is cute
4: I like futaba hammer 
5: I Love that joker is just chilling with pancake uhhhh i mean akachi (But my favorite out of this opening is)
6: 0:08",UgxG25CyBT8os5imxTZ4AaABAg,http://www.youtube.com/channel/UCr2_H2lJEE01qbO3OYUpReQ,@randomjeff702,0,1,2020-11-11 09:09:43+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-11-11
576,"Akechi,do you remember when you want to kill me?",UgyK3Azjhr2Oo26yvUN4AaABAg,http://www.youtube.com/channel/UCSfDYJ9WezD0YMtbLBUm4-A,@claudiamanin4129,0,0,2020-11-11 06:16:00+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-11-11
577,You know why there is no more trophy for finishing that retro game? Because Kasumi already did it for you! ⬆️↗️➡️↘️⬇️↙️⬅️↖️↕️↔️↩️↪️⤴️⤵️🔃🔄🔙🔚🔛🔜🔝,UgwesjTF7d32UZrrVEZ4AaABAg,http://www.youtube.com/channel/UCdqyC17GJXlYhoNXhRKdgEg,@ReyKaf,0,0,2020-11-11 03:08:01+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-11-11
578,We never see Ryuji again after he’s hit by the diamonds,UgwVMJH3YJe5PniKB_J4AaABAg,http://www.youtube.com/channel/UCh4TgqUeLAFarwj8vDTDqpw,@auraemerald8434,0,0,2020-11-10 14:15:28+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-11-10
579,"For all of the people that are trying to win NNN, there's an ass in 0:08",UgwYWJJuyYzpUpKB-0p4AaABAg,http://www.youtube.com/channel/UCTXIzE3gYIGjH1D_rX8YB5w,@thefinthechat923,0,0,2020-11-08 21:42:55+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-11-08
580,is it bad that i sometimes skip the opening cuz i like the original opening more,Ugx-izr1AFrfcjAdheV4AaABAg,http://www.youtube.com/channel/UC5sNXNMBCB0PMKt0DBD3hMA,@ACWall985,1,1,2020-11-07 02:29:17+00:00,vWWy7V9rCrA,1,Persona 5 Royal - Official Opening Cinematic Trailer,2020-11-07
581,foxnews,UgyHVOkWHEsJQpgxFeh4AaABAg,http://www.youtube.com/channel/UCP-JNu_fGkZbWw4s8EkFf5A,@user-zs7rn9re4g,0,0,2020-11-05 14:34:57+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-11-05
582,I would kill for a Switch port of this game!,UgzTPKHkcz6ZIVcsDtB4AaABAg,http://www.youtube.com/channel/UC986UKoWhvh6zeFSLRxUh1A,@Beetlejuice_Sam,1,1,2020-11-05 02:38:25+00:00,vWWy7V9rCrA,1,Persona 5 Royal - Official Opening Cinematic Trailer,2020-11-05
583,The game when my mom comes in:    0:08,UgxDXNFYr1hTtPJ7UiN4AaABAg,http://www.youtube.com/channel/UCuoyuz8mMcDTv1iNEtCzzYQ,@imtoddhowardandimadeskyrim6553,0,1,2020-11-01 21:15:12+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-11-01
584,"Kasumi wtf are you doing with that umbrella, are you crazy",UgxIC1qHVEQImzqmioZ4AaABAg,http://www.youtube.com/channel/UCuBftOh0I2mPav2aG38FSyQ,@rogiadzaiwg4992,0,0,2020-10-30 23:26:20+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-10-30
585,Just gonna point out that Yoshizawa is dancing in the middle of the street with an umbrella-,Ugz1Y364ErWtoskVyzR4AaABAg,http://www.youtube.com/channel/UCZurs79ReB6RxgslD9rEPIg,@crafted_myth2392,0,2,2020-10-30 23:00:54+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-10-30
586,hits hard after i finished p5r,Ugxge16SJiTTk8lzaFB4AaABAg,http://www.youtube.com/channel/UCQwhEc4MxLpQezFXvchBaQw,@user-bg2il4xi3w,0,1,2020-10-30 22:47:39+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-10-30
587,"spoilers 

-
-
-

-


-






THE FACT THAT KASUMI IS DANCING IN THE STREET...",UgxaPez5x376uDIqnXh4AaABAg,http://www.youtube.com/channel/UCM9eFYUy2TKETMGmOwmT4HA,@majorkatesuragi1582,0,0,2020-10-29 15:20:37+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-10-29
588,Akechi's left glove is gone. . . ( ; - ; ),UgwbRHwvC9TdQ_qMib94AaABAg,http://www.youtube.com/channel/UC1yj4p9FzU3ShwAYgsspiwg,@axolotl7155,0,10,2020-10-29 10:20:43+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-10-29
589,"me: (casually humming along to the music)
video: (shows akechi)
me: *( U g L y  s O b )*",UgzSTlHvBXOS2mz9ned4AaABAg,http://www.youtube.com/channel/UCNAtm_FUubAQANsB-2r-jlw,@lacamorte9931,0,0,2020-10-27 08:15:36+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-10-27
590,Akechi's missing a glove when they're lying in the diamonds,UgznrTdegZf9ihOcM7l4AaABAg,http://www.youtube.com/channel/UCarKupk-kC8OwbIp2LDWmcw,@shigushigu741,0,2,2020-10-27 02:04:17+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-10-27
591,"My Parents: *leaves house*

Me (0:56): Immediately after they leave",UgxJN1ip_w9t9VJuTZZ4AaABAg,http://www.youtube.com/channel/UCgEZFft9I7F-Jov9jIyZgpA,@lesly7637,0,0,2020-10-24 15:39:55+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-10-24
592,death,Ugwo_dfYc2jnYQFMjBZ4AaABAg,http://www.youtube.com/channel/UCsAhhZO7A69Fb8WOCa8hWxw,@moniquestrozier9367,0,0,2020-10-24 12:43:15+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-10-24
593,kick buttowski?,UgyuNzue1m7DJGvAKdN4AaABAg,http://www.youtube.com/channel/UCa8F8EcAR_aiOm7EaQbPO-Q,@ahnufakifurrashid2855,0,0,2020-10-23 22:38:05+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-10-23
594,"Ann casually put her butt at the camera for her first close-up

Morgana must be the one filming!",UgyztwBfaI3FX43SFxh4AaABAg,http://www.youtube.com/channel/UC28IznPXM7FJ_ED9gGxXbUQ,@amoura39,0,0,2020-10-23 21:28:33+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-10-23
595,What song is this?,Ugwd6U3uea9PkZU2x2x4AaABAg,http://www.youtube.com/channel/UCVLjbxT9fKCzDgvvb1g1dBQ,@user-vr6fz1kl6e,2,0,2020-10-23 15:02:10+00:00,vWWy7V9rCrA,2,Persona 5 Royal - Official Opening Cinematic Trailer,2020-10-23
596,Now is my time to beg for a pc port,UgzndigXjatj3_TmRwt4AaABAg,http://www.youtube.com/channel/UCo5ctnvmxGw2XSMqyYTAkDw,@hiropapu5023,0,1,2020-10-22 14:10:15+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-10-22
597,I'm glad I bought a new speaker system recently because the bassline in this song goes HARD,UgwbvUYxsu5EyHJzM5d4AaABAg,http://www.youtube.com/channel/UCHUO3B4Icy4t8m1gaSj3ZJg,@thekiss2083,0,1,2020-10-20 16:31:49+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-10-20
598,Can I get a remix with this and the persona 4 dancing intro,UgxCTdaOQXvJuKGZNjp4AaABAg,http://www.youtube.com/channel/UCn_nXVGtvY_QXClbyasAUPw,@jared5660,0,0,2020-10-20 08:07:24+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-10-20
599,When Ann said 🍑⬅️➡️⬅️➡️⬅️➡️😏,UgyvywkvEIY4u2oU2eB4AaABAg,http://www.youtube.com/channel/UCBJ7g5sMeMLS0eIWZS81rtQ,@ricky-lw9ne,0,1,2020-10-20 05:30:18+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-10-20
600,"So ik everyones memeing about screen time n stuff, but can we appreciate the music shift at 0:57",UgyhUJN1t61HU0vGYG14AaABAg,http://www.youtube.com/channel/UCas7S-8wy7bgRxAS1oHcByQ,@tomfu1616,0,0,2020-10-20 02:11:05+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-10-20
601,I love this song 😀,UgzpRvQPJbZp0kBDkVp4AaABAg,http://www.youtube.com/channel/UCWfnfFesehNPH6h9AZKeyiQ,@simazhao259,0,2,2020-10-19 22:37:49+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-10-19
602,"i just fucking realized why kasumi is walking in the rain....




oh fuck",UgyBh3PZ-vLCMIQEv5F4AaABAg,http://www.youtube.com/channel/UC1ZSbJGygvW0xi2O7eMb0rw,@indescrepit9973,1,1,2020-10-17 21:40:56+00:00,vWWy7V9rCrA,1,Persona 5 Royal - Official Opening Cinematic Trailer,2020-10-17
603,"Ooh yeah,
(Yeah, yeah, yeah, yeah)
Ooh yeah,
(Yeah, yeah, yeah, yeah)
I don't care anymore, enough of fake smiles
Buckwild I go, tried it on but it didn't fit me so
Found a better pair of shoes to walk
Even in defeat, hold my pride, never gonna talk
Better yet, my mouth is tight like James Bond
You thought you saw me, but next second I'm gone
I don't want no throne
I'm a freelancer
Do for benjamins, but I'm not a gangster
If you got at all, 'cuz I fight not only verbally
Volatile man I am, gotta game that I play
I thought you might like the way
I destruct everywhere I lay my hands
I'm sick to the bone
From the top of the dome to the tip of my toe
I call the shots, the frontman calls the drop
Going no where if you wanna take my spot
Right off the bat
I pop my…",UgzjwzISEJkfFbF3m4x4AaABAg,http://www.youtube.com/channel/UCqa96oFCSxNboY6rVdEIGlQ,@wideworld688,0,0,2020-10-16 18:34:56+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-10-16
604,"SPOILER ALERT FOR ENDGAME
.
.
.
.
.
.
.
When you come watch this again and realize the buildings they destroy in this scene + the colors present here represent the false reality they are trying to fix...",Ugw3EIN1cmFFcHX4LNl4AaABAg,http://www.youtube.com/channel/UCGm7MtTct0cfAYNtQnv5eRg,@LinkinVoider,0,1,2020-10-16 00:44:30+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-10-16
605,took me the whole game to realize that the helicopter is a spoiler,UgwStktGy-zOxu8KwJJ4AaABAg,http://www.youtube.com/channel/UC38jwPk0Fr4rEXq3PspPuAA,@WarriorDan2008,0,2,2020-10-15 17:19:26+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-10-15
606,Original was better,UgxFxCyYM1muF8Vc97d4AaABAg,http://www.youtube.com/channel/UC_KZ7WqNdV8KVb4kUq2bESA,@alexlvivua,0,0,2020-10-15 15:36:40+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-10-15
607,"1:00 ""hey, whats with that weird schoolgirl dancing in the rain?"" 
""Shh. You're not supposed to notice her. Shut up and keep walking.""
""Why not? Also why is the sky red and why are all of us grey?""
""Stop asking so many questions! You're an extra, just keep walking and pretend nothing is happening.""",Ugzz9K_EKg-banQ_e5d4AaABAg,http://www.youtube.com/channel/UCljJAanE1w0UFBDm_tcmOQA,@An_Average_Idiot,3,451,2020-10-15 01:18:43+00:00,vWWy7V9rCrA,3,Persona 5 Royal - Official Opening Cinematic Trailer,2020-10-15
608,"1:00 ""hey, whats with that weird schoolgirl dancing in the rain?"" 
""Shh. You're not supposed to notice her. Shut up and keep walking.""
""Why not? Also why is the sky red and why are all of us grey?""
""Stop asking so many questions! You're an extra, just keep walking and pretend nothing is happening.""",UgwiKj94pSqty6dXlPl4AaABAg,http://www.youtube.com/channel/UCljJAanE1w0UFBDm_tcmOQA,@An_Average_Idiot,0,4,2020-10-15 01:18:15+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-10-15
609,"I think, this is weakest opening of whole series.",UgxFXc1eoF5DtYtsVT54AaABAg,http://www.youtube.com/channel/UCFdOJR9DW3Kg6c0UNpnmMMA,@vrana8547,1,0,2020-10-13 10:04:54+00:00,vWWy7V9rCrA,1,Persona 5 Royal - Official Opening Cinematic Trailer,2020-10-13
610,It gives me chills EVERY TIME. HOW.,UgzX_fYpp2tkexXHbWN4AaABAg,http://www.youtube.com/channel/UCIxadBSR43GOve5Ar5PsJmw,@tutisnyan6556,0,0,2020-10-12 10:15:03+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-10-12
611,"0:04 persona 5 royal when im alone
0:08 persona 5 royal when my mom walks in",Ugw_dF47WhTZnJkF1Dx4AaABAg,http://www.youtube.com/channel/UCc1Ac_jvLsuCnNg8l2yPI6w,@bigbraino6743,0,0,2020-10-11 21:48:52+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-10-11
612,OMG 0:38 is a nod something that happens later. ^____^,UgxcZT9NOfDeUvD1QNN4AaABAg,http://www.youtube.com/channel/UCt2UuCljmcSq-ucU5UQlPmg,@edwardhernandez6668,0,0,2020-10-11 21:18:43+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-10-11
613,Bruh the subtitles,UgyOezfalOFTKvKaLXl4AaABAg,http://www.youtube.com/channel/UCAKesXdeD_MDuXOJDfxPC_w,@calebisbadhaha6668,0,1,2020-10-11 11:24:02+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-10-11
614,When I first saw this I thought kasumi was a female Alternative protagonist,Ugwp-jTSR8f48BFu_aF4AaABAg,http://www.youtube.com/channel/UCuB572wBvhJapET3bBUqc9Q,@crunchyramennoodlesxtstrik6903,0,2,2020-10-10 18:44:00+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-10-10
615,Colours flying high im i right,UgwO4NuZ6ecL7gtYRvd4AaABAg,http://www.youtube.com/channel/UCJcbdlbIW4AN9uHDrxD2nrw,@guusce813,0,0,2020-10-10 15:06:36+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-10-10
616,kasumi looking cute as always,UgytgRQvX27Wdz2MzJN4AaABAg,http://www.youtube.com/channel/UCgA87bdUMAyEqSVCmsYgclw,@Vazlyka,0,1,2020-10-09 21:34:42+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-10-09
617,Hard to tell if they Animate then pick a song or animate around the song,UgxgZQsLZefFkbR-cl14AaABAg,http://www.youtube.com/channel/UCWd8OwpSF2ZCE9ttSoNlZmQ,@Rc-ot3hz,1,0,2020-10-09 17:40:12+00:00,vWWy7V9rCrA,1,Persona 5 Royal - Official Opening Cinematic Trailer,2020-10-09
618,and did acketchi get screen time..... wow,UgyNnNiWbPbdiEPsUbF4AaABAg,http://www.youtube.com/channel/UCSHMlLFhzJA_p5RQA5fdIdg,@oneballious,0,1,2020-10-09 10:15:08+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-10-09
619,i likw the og one,UgynLqqWpmN_jQypn8Z4AaABAg,http://www.youtube.com/channel/UCSHMlLFhzJA_p5RQA5fdIdg,@oneballious,0,0,2020-10-09 10:12:44+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-10-09
620,"Me: *turns on subtitles so I can know the lyrics*

The subtitles: (music)",UgyG10qmIg1JzDzivSh4AaABAg,http://www.youtube.com/channel/UCLMTqgTP4uIqWaHQE1j08MA,@morgantherandomgamer2136,0,0,2020-10-09 03:41:04+00:00,vWWy7V9rCrA,0,Persona 5 Royal - Official Opening Cinematic Trailer,2020-10-09
621,"Lmao I've not played the game yet but when I saw akechi and joker fall into the flowers together I thought

""this is where the ships sailed from""",UgzsR8uZueWPTf1IQ_V4AaABAg,http://www.youtube.com/channel/UCE-mJ3RglPM5QAlZQPgc1Aw,@booshbush1487,1,1,2020-10-08 15:01:02+00:00,vWWy7V9rCrA,1,Persona 5 Royal - Official Opening Cinematic Trailer,2020-10-08
